"edition_id","editeur_id","isbn13","publication_date","num_pages","num_catalogue","langue_code","titre"
10493,283,"9781903436332",2002-03-21,593,,eng,
10494,283,"9781903436486",1997-01-31,255,,eng,
10495,282,"9781903436578",1997-08-21,488,,eng,
10496,283,"9781903436592",1997-05-09,455,,eng,
10497,108,"9781903436608",1979-09-06,312,,en-US,
10498,108,"9781903436615",2001-07-05,1347,,eng,
10499,283,"9781903436912",2012-07-15,350,,eng,
10500,512,"9781903517284",2006-03-01,262,,eng,
10501,1245,"9781903582411",2003-04-28,212,,eng,
10502,140,"9781903809501",2005-03-01,756,,eng,
10503,214,"9781903985175",2002-03-06,272,,eng,
10504,1955,"9781904148456",2005-11-15,346,,eng,
10505,283,"9781904271062",1967-10-12,336,,eng,
10506,283,"9781904271222",2006-07-25,449,,eng,
10507,283,"9781904271352",2002-11-07,398,,eng,
10508,283,"9781904271550",2006-03-22,384,,eng,
10509,568,"9781904316343",2004-07-01,345,,eng,
10510,926,"9781904341277",2005-10-01,183,,eng,
10511,422,"9781904633273",2004-02-01,327,,eng,
10512,422,"9781904633389",2011-09-01,542,,eng,
10513,644,"9781904634003",2004-03-02,200,,eng,
10514,43,"9781904859208",2005-05-01,256,,eng,
10515,423,"9781904919520",2005-03-01,272,,eng,
10516,1098,"9781904920113",2004-12-22,288,,eng,
10517,1098,"9781904920359",2005-12-30,224,,eng,
10518,1543,"9781905177042",2007-04-01,194,,eng,
10519,1286,"9781905850587",2008-04-01,98,,eng,
10520,1856,"9781928832430",2005-12-01,412,,eng,
10521,812,"9781929001156",2004-05-07,254,,eng,
10522,1805,"9781929068036",1999-11-01,302,,eng,
10523,40,"9781929229482",2006-02-09,199,,eng,
10524,2134,"9781929241637",2003-04-10,156,,eng,
10525,372,"9781929519002",2004-02-14,223,,eng,
10526,1683,"9781929610259",2002-09-01,208,,eng,
10527,1104,"9781930051157",2000-06-01,128,,eng,
10528,1121,"9781930332355",2003-03-01,64,,spa,
10529,1450,"9781930464063",2002-10-01,63,,eng,
10530,232,"9781930692473",2006-09-01,830,,eng,
10531,1609,"9781930699892",2006-06-30,232,,en-GB,
10532,778,"9781930846104",2002-08-01,247,,eng,
10533,778,"9781930846395",2006-04-01,320,,eng,
10534,1621,"9781930900240",2004-12-31,231,,eng,
10535,19,"9781930901353",2003-07-25,222,,eng,
10536,691,"9781931047173",2001-01-01,77,,eng,
10537,1130,"9781931082006",2001-09-10,934,,eng,
10538,1130,"9781931082082",2002-08-26,1346,,en-US,
10539,1130,"9781931082099",2002-03-04,733,,eng,
10540,1130,"9781931082198",2002-08-26,940,,eng,
10541,1130,"9781931082204",2002-08-26,1050,,en-US,
10542,1130,"9781931082211",2002-09-30,1075,,eng,
10543,1130,"9781931082303",2003-03-10,1035,,eng,
10544,1130,"9781931082617",2004-07-08,832,,eng,
10545,1130,"9781931082631",2004-07-08,915,,eng,
10546,1130,"9781931082723",2005-02-03,838,,eng,
10547,1130,"9781931082730",2005-02-17,1064,,eng,
10548,1130,"9781931082884",2006-02-02,713,,eng,
10549,1130,"9781931082891",2006-04-06,1180,,eng,
10550,1130,"9781931082914",2006-02-02,774,,en-US,
10551,800,"9781931243193",2002-07-01,250,,eng,
10552,2088,"9781931382694",2005-10-25,356,,eng,
10553,1261,"9781931414166",2006-09-12,46,,eng,
10554,1849,"9781931520119",2004-06-01,243,,eng,
10555,1849,"9781931520249",2007-04-01,291,,eng,
10556,1840,"9781931541749",2001-12-01,352,,eng,
10557,1789,"9781931615037",2002-01-01,63,,eng,
10558,929,"9781931859257",2005-10-01,221,,eng,
10559,929,"9781931859356",2006-04-01,240,,eng,
10560,37,"9781931882200",2005-09-15,100,,en-US,
10561,41,"9781932051292",2005-01-18,134,,eng,
10562,967,"9781932073201",2006-04-13,240,,en-US,
10563,238,"9781932100013",2003-05-11,388,,eng,
10564,1850,"9781932100563",2005-03-11,240,,eng,
10565,1449,"9781932111972",2004-11-06,256,,en-CA,
10566,738,"9781932206081",2003-01-01,304,,eng,
10567,738,"9781932206104",2004-01-01,228,,eng,
10568,1947,"9781932219043",2005-09-06,2,,en-US,
10569,146,"9781932219166",2005-06-01,3,,eng,
10570,148,"9781932219241",2005-05-03,3,,eng,
10571,221,"9781932219258",2005-11-30,18,,eng,
10572,146,"9781932219265",2005-09-15,3,,eng,
10573,2095,"9781932234220",2006-06-06,279,,eng,
10574,2095,"9781932234299",2006-12-12,216,,eng,
10575,2095,"9781932234411",2004-04-25,282,,eng,
10576,2014,"9781932361278",2005-11-16,216,,eng,
10577,1008,"9781932382600",2005-01-11,48,,eng,
10578,1008,"9781932382723",2005-03-15,48,,eng,
10579,105,"9781932386103",2005-12-14,352,,eng,
10580,105,"9781932386226",2011-09-20,192,,eng,
10581,1210,"9781932394610",2005-11-03,680,,en-US,
10582,1210,"9781932394696",2006-05-11,493,,eng,
10583,1239,"9781932416015",2003-07-01,293,,eng,
10584,1239,"9781932416060",2003-12-01,273,,eng,
10585,1239,"9781932416121",2004-09-27,306,,eng,
10586,1239,"9781932416138",2004-10-13,218,,eng,
10587,1239,"9781932416237",2005-11-04,489,,eng,
10588,1239,"9781932416244",2004-11-30,143,,eng,
10589,1239,"9781932416374",2006-03-29,84,,eng,
10590,1239,"9781932416381",2005-12-08,200,,eng,
10591,1239,"9781932416480",2006-04-10,250,,en-GB,
10592,1239,"9781932416596",2006-09-13,153,,eng,
10593,1239,"9781932416640",2006-10-18,475,,eng,
10594,1239,"9781932416770",2007-05-28,300,,eng,
10595,1343,"9781932420340",2004-07-01,144,,eng,
10596,958,"9781932429237",2004-08-07,368,,eng,
10597,801,"9781932442526",2005-11-01,253,,eng,
10598,36,"9781932450750",2004-08-01,204,,eng,
10599,1395,"9781932664089",2004-08-18,168,,eng,
10600,1395,"9781932664393",2006-02-01,58,,eng,
10601,1395,"9781932664591",2010-04-20,160,,eng,
10602,541,"9781932796780",2007-04-10,358,,eng,
10603,1374,"9781932806496",2006-12-01,128,,eng,
10604,395,"9781932855418",2006-09-28,368,,eng,
10605,1952,"9781932857009",2004-01-01,312,,eng,
10606,556,"9781932857085",2005-11-01,208,,eng,
10607,557,"9781932857191",2005-10-01,343,,eng,
10608,2184,"9781932958096",2006-05-17,447,,eng,
10609,2080,"9781933045252",2006-01-15,336,,eng,
10610,298,"9781933110332",2006-02-01,240,,eng,
10611,298,"9781933110455",2006-06-01,212,,eng,
10612,1903,"9781933330105",2006-11-01,867,,eng,
10613,1853,"9781933368368",2006-09-08,242,,eng,
10614,1853,"9781933368566",2007-02-15,128,,eng,
10615,648,"9781933372136",2006-06-01,290,,eng,
10616,648,"9781933372198",2006-11-01,320,,eng,
10617,648,"9781933372204",2006-11-01,208,,en-US,
10618,692,"9781933397498",2006-10-01,448,,eng,
10619,227,"9781933440170",2007-01-01,208,,eng,
10620,227,"9781933440187",2007-04-01,216,,eng,
10621,227,"9781933440194",2008-06-01,216,,eng,
10622,440,"9781933615035",2006-09-01,421,,eng,
10623,76,"9781933615097",2006-09-01,312,,eng,
10624,1263,"9781933618081",2006-11-01,302,,eng,
10625,1243,"9781933633107",2006-10-01,154,,eng,
10626,1466,"9781933648279",2007-04-01,344,,eng,
10627,1923,"9781933718002",1993-10-15,32,,en-GB,
10628,1850,"9781933771137",2007-04-10,224,,eng,
10629,1850,"9781933771175",2007-04-10,197,,eng,
10630,827,"9782010080876",1981-04-01,343,,fre,
10631,822,"9782010189142",1997-05-31,36,,fre,
10632,826,"9782013218474",2003-01-15,251,,fre,
10633,822,"9782013218948",2001-09-05,281,,fre,
10634,1794,"9782020336468",1998-03-06,344,,fre,
10635,1572,"9782020416405",2000-06-10,358,,fre,
10636,438,"9782020418775",2001-01-02,640,,fre,
10637,1107,"9782035882134",2006-06-01,432,,fre,
10638,1108,"9782038717006",2007-05-01,240,,fre,
10639,625,"9782070306022",2005-03-01,207,,fre,
10640,756,"9782070322886",1985-02-21,187,,fre,
10641,721,"9782070323289",1982-06-30,640,,fre,
10642,756,"9782070360024",2000-03-02,184,,fre,
10643,757,"9782070361878",1973-05-01,220,,fre,
10644,756,"9782070362363",1972-10-26,150,,fre,
10645,720,"9782070367702",1972-06-09,500,,fre,
10646,756,"9782070368105",1976-06-25,192,,fre,
10647,720,"9782070377824",1986-11-14,786,,fre,
10648,756,"9782070386703",1993-09-01,224,,fre,
10649,757,"9782070394821",1996-02-01,165,,fre,
10650,756,"9782070401017",2000-02-11,384,,fre,
10651,756,"9782070401673",1997-01-23,210,,fre,
10652,756,"9782070417940",2002-03-16,313,,fre,
10653,756,"9782070418015",2001-05-16,462,,fre,
10654,758,"9782070513284",2004-02-01,123,,fre,
10655,758,"9782070536283",2002-09-18,64,,fre,
10656,756,"9782070709045",1987-05-14,182,,fre,
10657,756,"9782070715237",1990-12-31,319,,fre,
10658,756,"9782070733460",1993-04-07,101,,fre,
10659,756,"9782070756278",2001-02-04,365,,fre,
10660,756,"9782070766031",2002-09-04,1344,,eng,
10661,532,"9782207240380",1994-03-15,357,,fre,
10662,532,"9782207249109",2000-11-15,269,,fre,
10663,532,"9782207252000",2002-08-29,978,,fre,
10664,532,"9782207252642",2002-04-09,391,,fre,
10665,532,"9782207254417",2003-06-08,999,,fre,
10666,1100,"9782211022880",1997-04-01,192,,fre,
10667,1704,"9782221089569",1998-12-14,572,,fre,
10668,1704,"9782221092491",2003-03-06,363,,fre,
10669,1102,"9782221093832",2002-10-21,556,,fre,
10670,1704,"9782221095522",2002-09-30,404,,fre,
10671,49,"9782226074744",1994-10-01,464,,fre,
10672,49,"9782226114976",2000-03-01,384,,fre,
10673,49,"9782226126269",2001-06-13,85,,fre,
10674,49,"9782226131904",2002-03-01,688,,fre,
10675,49,"9782226135513",2002-11-01,288,,fre,
10676,1460,"9782228894166",2001-03-31,418,,fre,
10677,1460,"9782228897358",2003-04-15,399,,fre,
10678,798,"9782246371922",1994-06-01,282,,fre,
10679,798,"9782246442615",1993-09-01,370,,fre,
10680,1118,"9782253000044",1991-01-01,251,,fre,
10681,1118,"9782253008484",1975-10-31,160,,fre,
10682,1118,"9782253033134",1983-11-02,755,,fre,
10683,1118,"9782253060703",1992-06-01,539,,fre,
10684,1163,"9782253141204",2007-10-01,472,,fre,
10685,1598,"9782253142423",2002-12-04,189,,fre,
10686,1163,"9782253142447",2003-04-23,219,,fre,
10687,1118,"9782253144908",1998-09-23,410,,fre,
10688,1128,"9782253147695",2001-06-13,411,,fre,
10689,1118,"9782253150862",2001-06-20,890,,fre,
10690,1118,"9782253152859",2002-04-30,1110,,fre,
10691,1118,"9782253172284",2002-04-10,510,,fre,
10692,1163,"9782253933212",1999-07-05,384,,fre,
10693,1,"9782264017697",1998-11-18,191,,fre,
10694,618,"9782264022448",1998-06-04,307,,eng,
10695,618,"9782264026217",1997-02-20,431,,fre,
10696,1,"9782264031914",2001-02-15,537,,fre,
10697,619,"9782264034892",2002-08-29,430,,fre,
10698,1563,"9782266070072",1999-01-13,342,,fre,
10699,1563,"9782266075183",1998-06-06,388,,fre,
10700,1563,"9782266082655",1998-06-04,345,,fre,
10701,1563,"9782266102711",2003-11-20,217,,fre,
10702,1563,"9782266104463",2001-04-19,445,,fre,
10703,1563,"9782266106344",2000-07-06,410,,fre,
10704,1563,"9782266108270",2002-05-02,563,,fre,
10705,1563,"9782266111102",2002-11-21,214,,fre,
10706,1563,"9782266111577",2000-12-26,347,,fre,
10707,1563,"9782266118019",2001-10-08,471,,fre,
10708,1563,"9782266129374",2003-06-19,893,,fre,
10709,1563,"9782266130608",2003-06-05,608,,fre,
10710,1563,"9782266144346",2005-05-03,744,,fre,
10711,623,"9782268031675",1999-03-29,434,,fre,
10712,623,"9782268041049",2001-10-31,243,,fre,
10713,255,"9782268042619",2002-05-27,453,,fre,
10714,624,"9782268043180",2002-11-20,436,,fre,
10715,791,"9782290011157",1979-03-29,270,,eng,
10716,1047,"9782290053652",2001-11-30,189,,fre,
10717,1047,"9782290061244",2002-01-28,186,,fre,
10718,1047,"9782290303344",2001-05-17,350,,fre,
10719,1047,"9782290315521",2001-10-18,573,,fre,
10720,1047,"9782290318041",2002-04-29,180,,fre,
10721,1047,"9782290318232",2002-05-23,208,,fre,
10722,1047,"9782290318492",2002-06-26,198,,fre,
10723,1047,"9782290319369",2002-09-27,192,,fre,
10724,1047,"9782290319703",2002-12-10,253,,fre,
10725,1047,"9782290320105",2002-11-26,185,,fre,
10726,1047,"9782290327500",2002-10-31,381,,fre,
10727,1047,"9782290328026",2003-01-28,191,,fre,
10728,1047,"9782290328057",2003-02-25,189,,fre,
10729,1047,"9782290328224",2003-03-25,202,,fre,
10730,1047,"9782290328248",2003-04-10,536,,fre,
10731,1047,"9782290328293",2003-04-29,207,,fre,
10732,1047,"9782290328309",2003-05-23,202,,fre,
10733,1047,"9782290328316",2003-06-27,188,,fre,
10734,1047,"9782290329450",2003-07-15,200,,fre,
10735,622,"9782707301482",1995-07-03,124,,fre,
10736,1563,"9782714438133",2005-05-04,593,,fre,
10737,773,"9782723431026",2000-03-20,245,,fre,
10738,773,"9782723433914",2001-02-20,144,,fre,
10739,773,"9782723433921",2001-06-12,144,,fre,
10740,773,"9782723439800",2002-11-27,200,,fre,
10741,773,"9782723441780",2003-03-05,212,,fre,
10742,773,"9782723442275",2003-07-02,192,,fre,
10743,773,"9782723442305",2003-05-14,171,,fre,
10744,773,"9782723442312",2003-06-18,185,,fre,
10745,171,"9782742722808",1999-12-29,486,,fre,
10746,171,"9782742731107",2001-01-01,656,,fre,
10747,171,"9782742735402",2001-10-27,278,,fre,
10748,29,"9782742741465",2002-11-07,1075,,fre,
10749,1696,"9782743604912",1999-06-01,482,,fre,
10750,253,"9782831557434",1996-01-01,64,,ger,
10751,523,"9782840555520",2001-03-15,63,,fre,
10752,523,"9782840558590",2002-06-20,128,,spa,
10753,523,"9782840558873",2002-10-21,64,,fre,
10754,535,"9782844541840",2002-10-08,172,,fre,
10755,1628,"9782857044826",1997-07-04,240,,fre,
10756,1524,"9782859405465",1998-10-01,352,,fre,
10757,1247,"9782864240150",1995-03-31,205,,fre,
10758,1084,"9782864603498",1998-11-01,108,,fre,
10759,698,"9782868050137",1998-01-19,49,,fre,
10760,29,"9782868698223",1993-08-10,454,,eng,
10761,114,"9782869595941",2002-09-14,806,,fre,
10762,620,"9782879290935",1997-10-14,192,,fre,
10763,621,"9782879291482",1998-01-05,292,,fre,
10764,1717,"9782884490474",1995-07-01,174,,en-US,
10765,314,"9782914370318",2002-11-27,390,,fre,
10766,154,"9782940373154",2006-12-20,184,,eng,
10767,2160,"9783110172799",2012-09-10,135,,eng,
10768,1083,"9783125738089",1999-12-01,80,,eng,
10769,1674,"9783150071236",1998-01-31,187,,ger,
10770,1675,"9783150093351",1972-01-01,360,,ger,
10771,555,"9783257211948",1984-01-01,597,,ger,
10772,554,"9783257228007",1994-06-01,321,,ger,
10773,1676,"9783379017060",2000-07-01,371,,ger,
10774,1186,"9783404128013",1998-04-01,894,,ger,
10775,217,"9783404134113",2003-09-01,1227,,ger,
10776,1186,"9783404145843",2001-08-01,684,,ger,
10777,1186,"9783404149476",2003-08-01,254,,ger,
10778,1186,"9783404204076",2001-03-01,734,,ger,
10779,1186,"9783404283361",2003-04-01,880,,ger,
10780,237,"9783407788191",2000-12-01,298,,ger,
10781,540,"9783423118224",1999-09-01,178,,ger,
10782,594,"9783423129862",2002-07-01,400,,ger,
10783,594,"9783423242301",2000-12-01,377,,ger,
10784,540,"9783423362481",2001-10-01,536,,ger,
10785,593,"9783426612781",2001-02-01,317,,ger,
10786,780,"9783442249756",2000-12-01,224,,ger,
10787,780,"9783442309177",2003-03-01,607,,ger,
10788,276,"9783442352432",1999-08-01,320,,ger,
10789,275,"9783442353927",2001-02-01,672,,ger,
10790,780,"9783442354566",2002-03-01,349,,ger,
10791,780,"9783442354993",2001-09-01,255,,ger,
10792,276,"9783442356911",2002-04-02,573,,ger,
10793,276,"9783442358953",2003-05-01,586,,ger,
10794,781,"9783442448968",2001-04-01,480,,ger,
10795,780,"9783442451531",2001-11-01,304,,ger,
10796,780,"9783442454082",2003-02-01,512,,ger,
10797,780,"9783442545537",2003-02-01,344,,ger,
10798,780,"9783442552962",2002-09-01,412,,ger,
10799,2200,"9783442726325",2000-02-01,573,,ger,
10800,332,"9783442730506",2003-02-01,416,,ger,
10801,2200,"9783442755004",1999-07-01,728,,ger,
10802,351,"9783446176935",1994-01-01,464,,ger,
10803,351,"9783446187498",1996-08-01,127,,ger,
10804,956,"9783453152533",1999-06-01,410,,ger,
10805,956,"9783453164130",2000-03-01,235,,ger,
10806,956,"9783453189348",2001-05-01,560,,ger,
10807,1082,"9783453190146",2010-02-22,832,,ger,
10808,956,"9783453196797",2002-03-01,655,,ger,
10809,550,"9783453198258",2002-04-01,320,,ger,
10810,956,"9783453212633",2002-01-01,507,,ger,
10811,956,"9783453215283",2002-08-01,1456,,ger,
10812,956,"9783453861909",2003-04-01,352,,ger,
10813,956,"9783453868571",2003-02-01,477,,ger,
10814,1024,"9783458334224",1995-04-01,88,,ger,
10815,1023,"9783458340447",1995-01-01,298,,ger,
10816,1079,"9783462031959",2002-08-01,119,,ger,
10817,1079,"9783462032178",2003-02-20,384,,ger,
10818,1079,"9783462032185",2003-02-20,270,,ger,
10819,1141,"9783471772539",2002-02-01,384,,ger,
10820,1663,"9783473352340",1999-05-01,153,,eng,
10821,1378,"9783485009027",2002-02-01,238,,ger,
10822,1378,"9783485009607",2003-02-01,240,,ger,
10823,1453,"9783491757103",2001-02-01,64,,ger,
10824,1546,"9783492207003",1999-03-28,358,,ger,
10825,1544,"9783492230025",2000-04-01,383,,ger,
10826,1544,"9783492236553",2003-02-01,512,,ger,
10827,1545,"9783492238694",2003-07-01,200,,ger,
10828,1726,"9783499107610",2000-01-01,1040,,ger,
10829,1723,"9783499137303",1994-08-01,544,,ger,
10830,1727,"9783499154294",1997-06-01,376,,ger,
10831,1727,"9783499156717",1985-12-05,556,,ger,
10832,1724,"9783499158476",1987-01-02,123,,ger,
10833,1725,"9783499222504",1998-08-01,218,,ger,
10834,1727,"9783499224423",1998-11-02,459,,ger,
10835,1908,"9783518014349",1999-04-01,132,,ger,
10836,1908,"9783518222638",1997-05-27,106,,ger,
10837,1908,"9783518373903",1983-01-01,180,,ger,
10838,1908,"9783518376782",1985-01-01,122,,fre,
10839,1908,"9783518399606",2003-03-01,407,,ger,
10840,241,"9783530268034",2001-09-01,95,,ger,
10841,407,"9783546003308",2003-02-01,301,,ger,
10842,2035,"9783548253817",2002-04-01,470,,ger,
10843,2037,"9783548254357",2002-05-01,412,,ger,
10844,2037,"9783548254432",2002-06-01,478,,ger,
10845,2036,"9783548256429",2002-10-01,354,,ger,
10846,1141,"9783548601311",2002-02-01,304,,ger,
10847,1141,"9783548603209",2003-05-01,240,,ger,
1,1010,"8987059752",1996-09-01,276,,en-US,
2,1967,"20049130001",2004-10-04,352,,eng,
3,1967,"23755004321",2003-03-11,128,,eng,
4,1978,"34406054602",1999-09-01,168,,eng,
5,416,"49086007763",1983-12-29,80,,eng,
6,96,"73999140774",2000-04-01,298,,eng,
7,95,"73999254907",2000-05-01,504,,en-US,
8,1136,"73999768442",2004-07-01,448,,eng,
9,835,"73999960822",1986-12-01,303,,eng,
10,1591,"76092025986",2004-09-01,464,,eng,
11,1891,"76783609419",1998-10-06,2088,,eng,
12,567,"635517047547",1999-10-25,48,,eng,
13,435,"645241001173",2000-05-31,438,,eng,
14,1739,"694055000612",2001-03-01,64,,eng,
15,35,"702727014581",2004-10-12,172,,eng,
16,354,"710430023622",2001-04-01,145,,eng,
17,354,"710430023639",2001-04-01,142,,eng,
18,1749,"752063326664",2004-07-08,576,,eng,
19,1749,"752063326725",2004-10-01,1008,,en-US,
20,313,"752073003227",2003-11-25,175,,eng,
21,1859,"760789719271",2003-04-01,272,,eng,
22,490,"761568107371",2005-10-26,256,,eng,
23,1461,"785342303476",2005-02-17,296,,en-US,
24,34,"785342314526",1997-09-27,720,,en-GB,
25,479,"798499100096",2005-02-23,175,,eng,
26,1735,"9780001000391",2010-01-01,127,,eng,
27,425,"9780001713192",1985-06-17,64,,eng,
10848,1142,"9783548603254",2003-04-01,332,,ger,
10849,352,"9783551552099",2000-09-30,351,,ger,
10850,352,"9783551552105",2001-04-01,448,,ger,
10851,352,"9783551552716",2002-12-01,250,,ger,
10852,352,"9783551768612",2003-02-01,192,,ger,
10853,1389,"9783570127216",2002-09-01,160,,ger,
10854,2234,"9783570211021",2001-10-01,403,,tur,
10855,707,"9783596153022",2002-10-01,314,,ger,
10856,708,"9783596153039",2002-09-01,217,,ger,
10857,706,"9783596283491",1989-10-01,380,,ger,
10858,1068,"9783598715433",1998-07-15,335,,grc,
10859,1209,"9783717519645",2001-03-01,784,,ger,
10860,277,"9783764501358",2003-02-01,512,,ger,
10861,662,"9783787307678",1994-01-01,337,,ger,
10862,1599,"9783791329284",2003-09-01,27,,eng,
10863,339,"9783804417830",2002-05-11,104,,ger,
10864,1069,"9783822505878",2002-08-01,472,,ger,
10865,1929,"9783822817346",2003-02-01,696,,spa,
10866,1929,"9783822840856",2005-05-15,575,,mul,
10867,1929,"9783822847787",2005-11-01,349,,eng,
10868,1929,"9783822856499",2007-02-01,280,,eng,
10869,1759,"9783829601863",2014-08-20,271,,eng,
10870,1758,"9783829602266",2006-09-01,83,,eng,
10871,486,"9783856305581",1997-01-01,142,,eng,
10872,330,"9783861878759",2006-09-01,112,,eng,
10873,1896,"9783865211392",2006-01-15,156,,eng,
10874,1093,"9783895086908",1999-05-09,1500,,en-US,
10875,544,"9783895849619",2002-08-31,13,,ger,
10876,2262,"9784048526456",1996-02-01,165,,jpn,
10877,2262,"9784048527859",1997-03-01,178,,jpn,
10878,2263,"9784063405149",2004-11-12,184,,jpn,
10879,2263,"9784063633221",2003-12-17,190,,jpn,
10880,2263,"9784063633382",2004-02-17,186,,jpn,
10881,2263,"9784063633931",2004-06-17,186,,jpn,
10882,2263,"9784063634167",2004-08-17,188,,jpn,
10883,2263,"9784063634525",2004-11-17,187,,jpn,
10884,2264,"9784088728490",2000-04-09,211,,jpn,
10885,2264,"9784088728735",2000-06-07,208,,jpn,
10886,2264,"9784088730226",2000-10-09,207,,jpn,
10887,2264,"9784088731100",2001-05-06,189,,jpn,
10888,2264,"9784088731445",2001-08-08,195,,jpn,
10889,2264,"9784088731698",2001-10-09,189,,jpn,
10890,1806,"9784088732138",2002-01-05,189,,jpn,
10891,2264,"9784088732152",2001-12-24,211,,jpn,
10892,2264,"9784088732329",2002-03-04,191,,jpn,
10893,2264,"9784088732893",2002-08-02,211,,jpn,
10894,2264,"9784088734323",2003-06-04,189,,jpn,
