oeuvre_id,titre,langue_code,genre_id,infos
10249,Laughter and Tears: A Family's Journey to Understanding the Autism Spectrum,eng,,
10250,J.K. Rowling - A Biography,eng,,
10251,The Rough Guide to Cuba 3,eng,,
10252,The Rough Guide to Australia 7,eng,,
10253,The Mini Rough Guide to London,eng,,
10254,The Rough Guide to Vietnam,eng,,
10255,The Rough Guide to The Beatles,eng,,
10256,Gould's Book of Fish: A Novel in Twelve Fish,eng,,
10257,Rouse Up  O Young Men of the New Age!,eng,,
10258,Carpenter's Gothic,eng,,
10259,Dry,eng,,
10260,Sellevision,eng,,
10261,Running with Scissors,en-GB,,
10262,Primal Heat (Includes: Breeds #8.5; Devlin Dynasty #1; Moon Lust),eng,,"{""tome"":""1""}"
10263,On Wine and Hashish,eng,,
10264,The Gambler,eng,,
10265,Desert Dawn,en-GB,,
10266,Rebecca,en-US,,
10267,Desert Children,en-US,,
10268,The House of Mirth,eng,,
10269,The Fourth Crusade: And the Sack of Constantinople,eng,,
10270,Man's Search for Meaning,eng,,
10271,Red Road From Stalingrad: Recollections of a Soviet Infantryman,en-US,,
10272,The Ultramarines Omnibus,eng,,"{""serie"": ""Ultramarines #1-3""}"
10273,Outlander,eng,,
10274,The Soul Drinkers Omnibus,eng,,"{""serie"": ""Soul Drinkers #1-3""}"
10275,Doctor Who Short Trips: Repercussions,eng,,
10276,Primary English: Knowledge and Understanding,eng,,
10277,Jimi Hendrix: The Complete Guide to His Music  (Complete Guide to the Music of...),eng,,
10278,Gulliver's Travels,eng,,
10279,Planet of Slums,eng,,
10280,The System of Objects,eng,,
10281,Fragments,eng,,
10282,Desiring God: Meditations of a Christian Hedonist,en-US,,
10283,My Wicked  Wicked Ways,eng,,
10284,The Intelligence of Evil or the Lucidity Pact,eng,,
10285,A Throne in Brussels: Britain  the Saxe-Coburgs and the Belgianisation of Europe,eng,,
10286,Ghost in the Shell,en-GB,,
10287,Bite Club (Bite Club #1),en-US,,
10288,Thus Spoke Zarathustra,eng,,
10289,Giraffes Can't Dance,eng,,
10290,The Silence of the Lambs and Red Dragon,eng,,
10291,Raised on Rock: Growing Up at Graceland,eng,,
10292,Love Letters,eng,,
10293,The Mantle of the Prophet: Religion and Politics in Iran,eng,,
10294,The Future of the Universe,eng,,
10295,There's Always Enough: The Miraculous Move of God in Mozambique,eng,,
10296,The Chomsky Reader,eng,,
10297,To the Friend who Didn't Save my Life,eng,,
10298,The Blonde on the Street Corner,en-US,,
10299,The Moon in the Gutter,en-US,,
10300,Of Tender Sin,en-US,,
10301,Before Night Falls,eng,,
10302,The Deming Management Method,eng,,
10303,Death: The High Cost of Living,eng,,
10304,Tom Jones,eng,,
10305,The Three Musketeers (The d'Artagnan Romances.),eng,,"{""tome"":""1""}"
10306,Moll Flanders,eng,,
10307,Tales From Shakespeare,eng,,
10308,The Water Babies,eng,,
10309,The Complete Poems (Poetry Library),eng,,
10310,Seven Men and Two Others,eng,,
10311,Aristophanes and His Theatre of the Absurd,eng,,
10312,Die Leiden des Jungen Werther,ger,,
10313,Ficciones,spa,,
10314,Teaching English Abroad,eng,,
10315,Cyrano de Bergerac,eng,,
10316,Abandonment,en-US,,
10317,His Dark Materials,eng,,
10318,His Dark Materials: New Edition,eng,,
10319,The Wicked Wit of Charles Dickens,eng,,
10320,Lützen 1632 : climax of the Thirty Years war,eng,,
10321,The Art of Dreaming,eng,,
10322,Fantastic Mr. Fox (Cover to Cover),eng,,
10323,Clockwork (Cover to Cover),eng,,
10324,A Scandalous Life: The Biography of Jane Digby,en-US,,
10325,Galileo's Daughter,eng,,
10326,Tom Hunter: Living in Hell and Other Stories,en-GB,,
10327,The Woman In White,en-GB,,
10328,The Iliad,eng,,
10329,The Odyssey,eng,,
10330,The Second Sex,eng,,
10331,A Tale of Two Cities,eng,,
10332,The Decline and Fall of the Roman Empire,eng,,
10333,Collected Stories,eng,,
10334,One Hundred Years Of Solitude,eng,,
10335,The Prime of Miss Jean Brodie / The Girls of Slender Means / The Driver's Seat / The Only Problem,eng,,
10336,The Scions of Shannara (Heritage of Shannara),eng,,"{""tome"":""1""}"
10337,The Fires of Heaven (The Wheel of Time),eng,,"{""tome"":""5""}"
10338,Excession (Culture),eng,,"{""tome"":""5""}"
10339,Running with the Demon (Word & Void),eng,,"{""tome"":""1""}"
10340,The Flying Sorcerers: More Comic Tales of Fantasy,eng,,
10341,The Elf Queen of Shannara (Heritage of Shannara),eng,,"{""tome"":""3""}"
10342,Culture Shock! Laos (Culture Shock!),eng,,
10343,The Life and Games of Mikhail Tal,eng,,
10344,Snapshots From Hell: The Making Of An MBA,en-US,,
10345,Flow My Tears  the Policeman Said,eng,,
10346,I Am Legend,eng,,
10347,The Rediscovery of Man,eng,,
10348,Stand on Zanzibar,eng,,
10349,Martian Time-Slip,eng,,
10350,The Gods Themselves,eng,,
10351,Over 100 Truly Astonishing Sex Tips,eng,,
10352,Motorcycle Basics Techbook,eng,,
10353,Architecture and Tourism: Perception  Performance and Place,eng,,
10354,The Missionary Position: Mother Teresa in Theory and Practice,eng,,
10355,Contingency  Hegemony  Universality: Contemporary Dialogues on the Left,eng,,
10356,No One Left to Lie to: The Values of the Worst Family,eng,,
10357,Hegemony and Socialist Strategy: Towards a Radical Democratic Politics,eng,,
10358,Blaming the Victims: Spurious Scholarship and the Palestinian Question,eng,,
10359,Late Victorian Holocausts: El Niño Famines and the Making of the Third World,eng,,
10360,Unacknowledged Legislation: Writers in the Public Sphere,eng,,
10361,The Trial of Henry Kissinger,eng,,
10362,On Populist Reason,eng,,
10363,Unacknowledged Legislation: Writers in the Public Sphere,en-US,,
10364,The Communist Manifesto,eng,,
10365,The Visitor (Jack Reacher),eng,,"{""tome"":""4""}"
10366,The Visitor (Jack Reacher),eng,,"{""tome"":""4""}"
10367,The Bridge over the Drina,eng,,
10368,The Gospel According to Jesus Christ,eng,,
10369,The Year of the Death of Ricardo Reis,eng,,
10370,About This Life,eng,,
10371,The Stone Raft,eng,,
10372,Independent People,en-GB,,
10373,Baltasar and Blimunda,eng,,
10374,Haruki Murakami and the Music of Words,eng,,
10375,The Transit of Venus,eng,,
10376,Mary  Queen of Scots: Pride  Passion and a Kingdom Lost,eng,,
10377,Photos of the Gods: The Printed Image and Political Struggle in India,eng,,
10378,The Call of the Mall: How we shop,eng,,
10379,Talk to the Hand: The Utter Bloody Rudeness of Everyday Life,eng,,
10380,Rodinsky's Room,eng,,
10381,Gerontius,eng,,
10382,Money to Burn,eng,,
10383,Redwall (Redwall),eng,,"{""tome"":""1""}"
10384,Ukraine,eng,,
10385,The Work of Work Servitude  Slavery and Labor in Medieval England,eng,,
10386,The Perfume of the Lady in Black,eng,,
10387,A Cargo of Women: Susannah Watson and the Convicts of the Princess Royal,eng,,
10388,King Lear  Macbeth  Indefinition  and Tragedy,eng,,
10389,Zen in the Art of Writing: Essays on Creativity,en-US,,
10390,Marijuana Horticulture: The Indoor/Outdoor Medical Grower's Bible,eng,,
10391,What Uncle Sam Really Wants,eng,,
10392,Secrets  Lies and Democracy,eng,,
10393,The Common Good,eng,,
10394,Watchfiends and Rack Screams: Works from the Final Period,eng,,
10395,Maya Cosmogenesis 2012: The True Meaning of the Maya Calendar End-Date,en-US,,
10396,Navajo Long Walk,eng,,
10397,Archie Americana Series: Best of the Eighties  Vol. 1,eng,,
10398,Almond Cookies & Dragon Well Tea,eng,,
10399,Speaks the Nightbird (Matthew Corbett #1),en-US,,
10400,On Rhetoric and Language: Four Key Dialogues,eng,,
10401,Hayao Miyazaki: Master of Japanese Animation,en-US,,
10402,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,eng,,
10403,Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,eng,,
10404,The Long Road Back: A Survivor's Guide to Anorexia,en-GB,,
10405,P.S. I Love You Three!,eng,,
10406,Orin Aoraiosaa: Songs for Selected Heads,eng,,
10407,Purity (Dark Coming of Age),eng,,"{""tome"":""1""}"
10408,Youth in Revolt: The Journals of Nick Twisp : Volumes I  II  III/Youth in Revolt/Youth in Bondage/Youth in Exile,eng,,
10409,Novels and Stories 1932–1937: The Pastures of Heaven / To a God Unknown / Tortilla Flat / In Dubious Battle / Of Mice and Men,eng,,
10410,Collected Poems  Prose  and Plays,eng,,
10411,Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell  My Lovely / The High Window,eng,,
10412,Later Novels and Other Writings: The Lady in the Lake / The Little Sister / The Long Goodbye / Playback / Double Indemnity (screenplay) / Selected Essays and Letters,eng,,
10413,Complete Stories 1892–1898,eng,,
10414,The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies,eng,,
10415,Novels & Memoirs 1941–1951: The Real Life of Sebastian Knight / Bend Sinister / Speak  Memory,eng,,
10416,Novels 1955–1962: Lolita / Pnin / Pale Fire / Lolita: A Screenplay,eng,,
10417,Poetry  Tales and Selected Essays,eng,,
10418,Crime Novels: American Noir of the 1950s,eng,,
10419,Collected Essays: Notes of a Native Son / Nobody Knows My Name / The Fire Next Time / No Name in the Street / The Devil Finds Work / Other Essays,eng,,
10420,Complete Novels: The Robber Bridegroom  Delta Wedding  The Ponder Heart  Losing Battles  The Optimist's Daughter,eng,,
10421,Huck Finn/Pudd'nhead Wilson/No 44 Mysterious Stranger other Writings,en-US,,
10422,Collected Stories  1891-1910,eng,,
10423,Collected Stories  1911-1937,eng,,
10424,Collected Essays and Poems,eng,,
10425,Retrospective  1964-1984,eng,,
10426,1968: War and Democracy,eng,,
10427,Happy Times in Noisy Village,eng,,
10428,The Jungle,eng,,
10429,Lobsters,eng,,
10430,Antibodies,eng,,
10431,The World of Jules Verne,eng,,
10432,Through a Brazen Mirror,eng,,
10433,Uncle Setnakt's Essential Guide to the Left Hand Path,eng,,
10434,Feeling Better  Getting Better  Staying Better: Profound Self-Help Therapy for Your Emotions,eng,,
10435,Hands Collected: The Books of Simon Perchik,eng,,
10436,Charles Dickens as a Legal Historian,eng,,
10437,Unspeakable Truths and Happy Endings: Human Cruelty and the New Trauma Therapy,en-US,,
10438,The Dancing Girl of Izu and Other Stories,eng,,
10439,Collected Stories  Vol. 2,eng,,
10440,Bloodlines,eng,,
10441,Tolkien on Film: Essays on Peter Jackson's The Lord of the Rings,eng,,
10442,Secrets of the Scorpion,eng,,
10443,Edward Lear's Book of Nonsense: With Lear's Original Illustrations,eng,,
10444,Hairstyles of the Damned,eng,,
10445,The Life and Times of Scrooge McDuck Companion,eng,,
10446,Uncle Scrooge #359,eng,,
10447,Tal-Botvinnik 1960,eng,,
10448,To America with Love: Letters from the Underground,eng,,
10449,Teach Them Diligently: How to Use the Scriptures in Child Training,eng,,
10450,William S. Burroughs  Throbbing Gristle  Brion Gysin,eng,,
10451,Not Just a Pretty Face: Dolls and Human Figurines in Alaska Native Cultures,eng,,
10452,The Mistress Manual: The Good Girl's Guide to Female Dominance,eng,,
10453,My Sister's Keeper (Gillian Adams),eng,,"{""tome"":""2""}"
10454,Enthusiasm and Divine Madness,eng,,
10455,Open City 6: The Only Woman He Ever Left,eng,,
10456,Mother's Milk,en-US,,
10457,The Diamond Color Meditation: Color Pathway to the Soul,eng,,
10458,City Eclogue,eng,,
10459,The White Widow,en-US,,
10460,Blankets,eng,,
10461,Carnet de Voyage,en-US,,
10462,Eureka Mill,eng,,
10463,Teleportation: From Star Trek to Tesla,eng,,
10464,Children of the Star (Children of the Star #1-3),eng,,
10465,Here Is New York,eng,,
10466,Heart of Darkness,eng,,
10467,The State of the Art,eng,,
10468,Stable Strategies and Others,eng,,
10469,Her Smoke Rose Up Forever,eng,,
10470,The Line Between,eng,,
10471,International Building Code 2003,eng,,
10472,Strangers In Paradise  Pocket Book 5,eng,,
10473,Alcoholics Anonymous,en-US,,
10474,The Devil's in the Details (A Camilla MacPhee Mystery),eng,,"{""tome"":""4""}"
10475,Mini-Manual of the Urban Guerrilla,en-US,,
10476,Galapagos: A Natural History,eng,,
10477,The Acme Novelty Datebook  Vol. 1  1986-1995,eng,,
10478,A Complicated Kindness (Bookclub-In-A-Box),eng,,
10479,The Acme Novelty Library #17,eng,,
10480,Rob Roy MacGregor,eng,,
10481,Life Is a Caravanserai,eng,,
10482,Everest: Expedition to the Ultimate,eng,,
10483,We Are Michael Field,en-US,,
10484,Doisneau,eng,,
10485,The Day the Country Died: A History of Anarcho-Punk  1980-1984,eng,,
10486,Landscape Within: Insights and Inspirations for Photographers,eng,,
10487,No Dress Rehearsal,eng,,
10488,The Builders,eng,,
10489,The Spiral Stair (Arabel and Mortimer),eng,,"{""tome"":""6""}"
10490,The Elephant War,eng,,
10491,The Gospel of Filth: A Bible of Decadence & Darkness,eng,,
10492,King Henry VI  Part 3,eng,,
10493,King Richard II,eng,,
10494,Macbeth,eng,,
10495,Shakespeare's Sonnets,eng,,
10496,King Lear,eng,,
10497,A Midsummer Night's Dream,en-US,,
10498,The Arden Shakespeare Complete Works,eng,,
10499,Romeo and Juliet,eng,,
10500,Eugene Onegin,eng,,
10501,The Modern Prince: Charles J. Haughey and the Quest for Power,eng,,
10502,The Sot-Weed Factor,eng,,
10503,Flatland,eng,,
10504,The Scandal of Ulysses: The Life And Afterlife of a Twentieth Century Masterpiece,eng,,
10505,King Henry IV  Part 2,eng,,
10506,As You Like It,eng,,
10507,King Henry IV  Part 1,eng,,
10508,Hamlet  The Texts of 1603 and 1623,eng,,
10509,Judas Pig,eng,,
10510,Dostoevsky,eng,,
10511,Little Women,eng,,
10512,The Iliad,eng,,
10513,Book of Haikus,eng,,
10514,On Anarchism,eng,,
10515,Three Men in a Boat: To Say Nothing of the Dog,eng,,
10516,Irish Traditional Cooking: Over 300 Recipes from Ireland's Heritage,eng,,
10517,50 Great Curries of India,eng,,
10518,A Midwife's Story,eng,,
10519,Elric of Melnibone: Bright Shadows,eng,,
10520,Aquinas's Shorter Summa: Saint Thomas's Own Concise Version of His Summa Theologica,eng,,
10521,Granta 85: Hidden Histories,eng,,
10522,Tevye's Daughters: Collected Stories of Sholom Aleichem,eng,,
10523,A Framework for Understanding Poverty,eng,,
10524,Beloved Bride: The Letters of Stonewall Jackson to His Wife,eng,,
10525,Algernon  Charlie  and I: A Writer's Journey: Plus the Complete Original Short Novelette Version of Flowers for Algernon,eng,,
10526,Lessons from Turtle Island: Native Curriculum in Early Childhood Classrooms,eng,,
10527,God's Covenant with Animals: A Biblical Basis for the Humane Treatment of All Creatures,eng,,
10528,¡Horton escucha a quién!,spa,,
10529,On Being Ill,eng,,
10530,Beckett Football Card Price Guide,eng,,
10531,Earned Value Project Management,en-GB,,
10532,The Fantasy Writer's Assistant and Other Stories,eng,,
10533,The Empire of Ice Cream,eng,,
10534,The Brothers Lionheart,eng,,
10535,The Irish Anatomist: A Study of Flann O'Brien,eng,,
10536,The Listener's Bible: NIV,eng,,
10537,Crime Stories and Other Writings,eng,,
10538,Arrowsmith / Elmer Gantry / Dodsworth,en-US,,
10539,Baseball: a Literary Anthology,eng,,
10540,The Sheltering Sky / Let It Come Down / The Spider's House,eng,,
10541,Collected Stories and Later Writings,en-US,,
10542,Complete Novels and Stories,eng,,
10543,Novels 1896–1899: The Other House / The Spoils of Poynton / What Maisie Knew / The Awkward Age,eng,,
10544,Collected Stories I: Gimpel the Fool to The Letter Writer,eng,,
10545,Collected Stories III: One Night in Brazil to The Death of Methuselah,eng,,
10546,Tales,eng,,
10547,Little Women  Little Men  Jo's Boys,eng,,
10548,Novels 1901–1902: The Sacred Fount / The Wings of the Dove,eng,,
10549,Novels  1926-1929,eng,,
10550,Collected Plays 1944-1961,en-US,,
10551,The Last Joy,eng,,
10552,Zinn & the Art of Road Bike Maintenance,eng,,
10553,The Brooklyn Bridge (Wonders of the World),eng,,
10554,Perfect Circle,eng,,
10555,Interfictions: An Anthology of Interstitial Writing,eng,,
10556,The Road Back,eng,,
10557,Answers to Questions Teachers Ask about Sensory Integration: Forms  Checklists  and Practical Tools for Teachers and Parents,eng,,
10558,The Communist Manifesto,eng,,
10559,No One Is Illegal: Fighting Racism and State Violence on the U.S.-Mexico Border,eng,,
10560,Invisible Residents: The Reality of Underwater UFOs,en-US,,
10561,Proof of Concept,eng,,
10562,Way of the Peaceful Warrior: A Book That Changes Lives,en-US,,
10563,The Sheep Look Up,eng,,
10564,The Anthology at the End of the Universe: Leading Science Fiction Authors on Douglas Adams' The Hitchhiker's Guide to the Galaxy,eng,,
10565,A Theory of Fun for Game Design,en-CA,,
10566,Insights: Talks On The Nature Of Existence,eng,,
10567,"How To Meditate: An Anthology Of Talks On Meditation And ""Meditation: The Bridge Is Flowing But The River Is Not""",eng,,
10568,As You Like It,en-US,,
10569,Julius Caesar,eng,,
10570,A Midsummer Night's Dream,eng,,
10571,Much Ado about Nothing,eng,,
10572,Othello,eng,,
10573,Dark Water,eng,,
10574,Birthday (Ring),eng,,"{""tome"":""4""}"
10575,Ring (Ring),eng,,"{""tome"":""1""}"
10576,There's No Toilet Paper . . . on the Road Less Traveled: The Best of Travel Humor and Misadventure,eng,,
10577,Richard Matheson's Hell House  Book 1,eng,,
10578,Richard Matheson's Hell House  Book 2,eng,,
10579,Artesia: Adventures in the Known World,eng,,
10580,Artesia Volume 1,eng,,
10581,Ajax in Action,en-US,,
10582,Ruby for Rails: Ruby Techniques for Rails Developers,eng,,
10583,McSweeney's #11,eng,,
10584,McSweeney's #12,eng,,
10585,McSweeney's #14,eng,,
10586,How We Are Hungry: Stories,eng,,
10587,Surviving Justice: America's Wrongfully Convicted and Exonerated,eng,,
10588,The Polysyllabic Spree,eng,,
10589,The Very Persistent Gappers of Frip,eng,,
10590,McSweeney's #18,eng,,
10591,McSweeney's #19,en-GB,,
10592,Housekeeping vs. the Dirt,eng,,
10593,What Is the What,eng,,
10594,McSweeney's #24,eng,,
10595,My Dirty Thirties: Romantic Hedonism,eng,,
10596,Think and Grow Rich,eng,,
10597,Mutants & Masterminds: RPG,eng,,
10598,Zero Debt: The Ultimate Guide to Financial Freedom,eng,,
10599,Scott Pilgrim  Volume 1: Scott Pilgrim's Precious Little Life,eng,,
10600,Love As A Foreign Language #5,eng,,
10601,Cities in Dust (Wasteland),eng,,"{""tome"":""1""}"
10602,Dragons of Winter Night (Dragonlance: Chronicles),eng,,"{""tome"":""2""}"
10603,Fortress of Solitude / The Devil Genghis,eng,,
10604,Bird Songs: Of North America,eng,,
10605,Under the Influence: The Disinformation Guide to Drugs,eng,,
10606,The Real Rule of Four: The Unauthorized Guide to the New York Times #1 Bestseller,eng,,
10607,Underground! The Disinformation Guide to Ancient Civilizations  Astonishing Archaeology and Hidden History,eng,,
10608,The Essential Interviews,eng,,
10609,Design Like You Give a Damn: Architectural Responses to Humanitarian Crises,eng,,
10610,A Matter of Trust (Justice #0),eng,,
10611,Carly's Sound,eng,,
10612,The Anime Encyclopedia: A Guide to Japanese Animation Since 1917,eng,,
10613,The Good Fairies of New York,eng,,
10614,Mitz The Marmoset of Bloomsbury,eng,,
10615,Old Filth (Old Filth),eng,,"{""tome"":""1""}"
10616,Amazing Disgrace (Gerald Samper),eng,,"{""tome"":""2""}"
10617,Margherita Dolce Vita,en-US,,
10618,Belshazzar's Daughter (Inspector Ikmen),eng,,"{""tome"":""1""}"
10619,Embracing Love  Vol. 4,eng,,
10620,Embracing Love  Vol. 5,eng,,
10621,Embracing Love  Vol. 6,eng,,
10622,The Best American Classics,eng,,
10623,The Best of America's Test Kitchen 2007: The Year's Best Recipes  Equipment Reviews  and Tastings,eng,,
10624,Falling Angel,eng,,
10625,Sister Bernadette's Barking Dog: The Quirky History and Lost Art of Diagramming Sentences,eng,,
10626,Night Has a Thousand Eyes,eng,,
10627,The Kissing Hand,en-GB,,
10628,Neptune Noir: Unauthorized Investigations into Veronica Mars,eng,,
10629,Coffee at Luke's: An Unauthorized Gilmore Girls Gabfest,eng,,
