edition_id,editeur_id,isbn13,publication_date,num_pages,num_catalogue,langue_code,titre,infos
41,889,9780006496434,1998-02-01,368,,eng,The Little House,
42,889,9780006496878,1996-07-01,576,,eng,Mystical Paths,
43,723,9780006496892,1996-07-22,512,,eng,Glittering Images,
44,864,9780006496908,2009-07-22,480,,eng,Scandalous Risks,
45,882,9780006496922,1996-07-22,512,,en-GB,Glamorous Powers,
46,880,9780006498865,2008-02-04,906,,eng,The Mad Ship (Liveship Traders),
47,882,9780006499268,2010-04-01,261,,eng,The Reverse of the Medal (Aubrey & Maturin),
48,869,9780006499619,1997-07-10,688,,eng,Miss Marple Omnibus Vol. 3 (Murder at the Vicarage / Nemesis / Sleeping Murder / At Bertram's Hotel),
49,889,9780006511779,2001-02-01,432,,eng,Zelda's Cut,
50,882,9780006512677,1998-11-02,317,,eng,Spares,
51,889,9780006514640,2002-02-01,640,,eng,The Wise Woman,
52,882,9780006514855,2000-07-03,586,,en-GB,Girls' Night In,
53,712,9780006540809,1995-10-09,416,,en-GB,She Came to Stay,
54,873,9780006550433,2004-10-01,352,,eng,The Bonesetter's Daughter,
55,892,9780006646006,2002-07-01,32,,eng,Ocean Star Express,
56,889,9780006751151,1995-06-01,448,,eng,The Collection: The Outsiders / Rumble Fish / That Was Then  This Is Now,
57,889,9780006754893,2000-01-01,239,,eng,A Small Pinch of Weather,
58,725,9780006861355,1993-09-13,220,,eng,Image-Music-Text,
59,882,9780006906018,2000-01-01,159,,eng,The Princess of the Chalet School,
60,910,9780007102228,2007-11-05,614,,eng,Grand Conspiracy (Wars of Light & Shadow #5; Arc 3 - Alliance of Light),
61,889,9780007104840,2000-06-01,109,,eng,The One Minute Minute Sales Person,
62,891,9780007105045,2001-02-05,150,,eng,Tree and Leaf: Includes Mythopoeia and The Homecoming of Beorhtnoth,
63,891,9780007109661,2001-07-02,375,,eng,Dreamland (Dreamland),
64,889,9780007111503,2001-01-01,347,,eng,Partners in Crime,
65,882,9780007116263,2003-11-06,72,,eng,The Lord of the Rings: The Return of the King - Visual Companion,
66,873,9780007117536,2002-07-01,279,,eng,All Families Are Psychotic,
67,864,9780007120680,2001-09-03,336,,eng,Hallowe'en Party,
68,889,9780007120697,2001-09-01,335,,eng,Hercule Poirot's Christmas,
69,889,9780007121007,2002-07-01,328,,eng,Mrs. McGinty's Dead,
70,889,9780007121076,2008-07-01,288,,eng,Dead Man's Folly,
71,889,9780007126903,2010-02-01,560,,eng,The Metaphysical Club,
72,2140,9780007127771,2002-06-17,552,,eng,At the Mountains of Madness and Other Novels of Terror,
73,1375,9780007136582,2002-09-16,1200,,eng,The Lord of the Rings,
74,882,9780007137275,2003-04-07,411,,eng,The Annotated Hobbit,
75,882,9780007137435,2002-08-05,484,,eng,The History of Middle-Earth Index (The History of Middle-Earth),
76,427,9780007144082,2002-10-07,1600,,eng,The Lord of the Rings / The Hobbit,
77,889,9780007144358,2003-08-04,1270,,eng,Complete Works of Oscar Wilde,
78,2140,9780007145591,2004-10-01,685,,en-GB,Naked Empire,
79,889,9780007149117,2002-09-02,116,,eng,Roverandom,
80,889,9780007149124,2002-09-02,178,,eng,Tales from the Perilous Realm,
81,882,9780007149827,2007-05-01,414,,eng,The Yiddish Policemen's Union,
82,712,9780007152537,2003-11-03,315,,en-GB,The Solace Of Leaving Early,
83,873,9780007153589,2007-07-02,306,,eng,How to Be Alone,
84,882,9780007157150,2005-12-05,224,,eng,Out of the Silent Planet (The Space Trilogy),
85,873,9780007158058,2004-10-05,384,,eng,The Real Trial of Oscar Wilde,
86,893,9780007158515,2003-05-06,48,,eng,I Can Read With My Eyes Shut!,
87,893,9780007158522,2003-05-06,48,,eng,Oh  The Places You’ll Go!,
88,712,9780007162994,2003-04-07,208,,eng,If I Die in a Combat Zone,
89,889,9780007165162,2005-07-01,401,,eng,Are You Afraid of the Dark?,
90,2086,9780007169924,2003-08-04,64,,eng,And to Think That I Saw It on Mulberry Street,
91,893,9780007169979,2003-08-04,62,,eng,Ten Apples Up On Top!,
92,873,9780007170401,2004-07-01,398,,eng,The Opposite of Fate,
93,891,9780007171996,2003-11-06,554,,eng,The Return of the King (The Lord of the Rings),
94,893,9780007173136,2004-01-05,64,,eng,I Wish That I Had Duck Feet,
95,884,9780007175192,2004-10-02,64,,eng,Horton Hatches the Egg,
96,1170,9780007175222,2005-11-01,36,,eng,Oh Say Can You Say?,
97,873,9780007176151,2004-04-05,666,,eng,Wild Swans: Three Daughters of China,
98,733,9780007177844,2006-05-01,512,,eng,If I Don't Write It Nobody Else Will: An Autobiography,
99,733,9780007178483,2004-01-02,343,,eng,Reading Lolita in Tehran,
100,871,9780007179732,2015-12-31,241,,eng,The Monk Who Sold His Ferrari: A Fable about Fulfilling Your Dreams and Reaching Your Destiny (Revised),
101,873,9780007179817,2008-01-01,371,,eng,Microserfs,
102,882,9780007189953,2004-11-08,454,,eng,Where Rainbows End,
103,889,9780007190683,2005-06-01,727,,en-US,Poirot: The Complete Ariadne Oliver  Vol. 2,
104,873,9780007195305,2004-10-01,388,,eng,The Known World,
105,873,9780007203949,2005-05-03,752,,eng,The Mandarins,
106,889,9780007204441,2005-05-03,289,,eng,Naked Lunch: The Restored Text,
107,873,9780007204496,2005-04-04,230,,eng,Fear and Loathing in Las Vegas,
108,1827,9780007718726,1998-12-17,224,,eng,Angela's Ashes,
109,1777,9780020199854,1995-04-14,169,,eng,The Love of the Last Tycoon,
110,424,9780020264736,1992-09-01,208,,eng,The Song of Rhiannon,
111,1777,9780020360759,1995-03-17,203,,eng,Heart Songs and Other Stories,
112,133,9780020419709,1974-06-01,178,,eng,Winter Cottage,
113,46,9780020421900,1987-04-30,167,,eng,Seaward,
114,1203,9780020442608,1970-01-01,216,,eng,The Voyage of the “Dawn Treader” (The Chronicles of Narnia),
115,1779,9780020518600,1987-03-01,499,,eng,The Short Stories of Ernest Hemingway,
116,1462,9780023513206,1995-12-24,95,,eng,Reason in History,
117,1596,9780023895302,1962-01-11,352,,en-US,Nicomachean Ethics,
118,1133,9780024021502,1958-01-11,191,,eng,On Christian Doctrine,
119,1202,9780024181909,1991-12-12,85,,en-US,The Elements of Style,
120,1594,9780024266408,1966-01-11,352,,en-US,The Presocratics,
121,1595,9780024277800,1987-01-15,368,,en-US,The Aeneid (Verse Translation),
122,1462,9780024288103,1973-03-11,256,,eng,Philosophical Investigations,
123,2180,9780025006058,1993-03-17,215,,en-US,The MacMillan Bible Atlas,
124,1201,9780026995016,1976-02-05,463,,eng,Spandau: The Secret Diaries,
125,70,9780028621302,1997-12-01,384,,eng,Complete Idiot's Guide to The Beatles,
126,740,9780029131695,1995-02-01,352,,eng,Tyranny of the Majority: Fundamental Fairness in Representative Democracy,
127,740,9780029221303,1986-09-15,368,,en-US,The Origins of the Civil Rights Movements: Black Communities Organizing for Change,
128,740,9780029227961,1991-03-01,384,,eng,Presidential Power and the Modern Presidents: The Politics of Leadership from Roosevelt to Reagan,
129,980,9780030420566,1978-03-01,32,,eng,Rest Rabbit Rest (Sweet Pickles),
130,981,9780030547744,1998-09-01,288,,eng,Where the Red Fern Grows with Connections,
131,2077,9780048231536,1979-03-12,441,,eng,The Silmarillion,
132,882,9780060000141,2006-08-22,256,,eng,Poppy's Return,
133,164,9780060001445,2002-07-30,362,,eng,Her Highness  My Wife (Effingtons),
134,160,9780060001452,2003-03-25,358,,eng,Love With the Proper Husband (Effingtons),
135,882,9780060001537,2005-07-26,40,,en-US,Diary of a Spider,
136,160,9780060001810,2003-06-24,384,,en-US,With Her Last Breath,
137,160,9780060002053,2002-04-30,448,,eng,On a Wicked Dawn (Cynster),
138,160,9780060002060,2003-08-26,464,,eng,The Lady Chosen (Bastion Club),
139,889,9780060004507,2005-08-01,32,,eng,An Old-Fashioned Thanksgiving,
140,873,9780060005696,2005-01-18,265,,eng,The Paradox of Choice: Why More Is Less,
141,873,9780060009427,2014-11-14,314,,eng,How to Read Literature Like a Professor,
142,1513,9780060010607,2001-06-01,635,,eng,American Gods,
143,608,9780060011574,2001-12-01,352,,eng,Animal Liberation,
144,882,9780060012342,2001-11-06,256,,eng,The Amazing Maurice and His Educated Rodents (Discworld),
145,864,9780060013134,2004-09-28,377,,en-US,Going Postal (Discworld #33),
146,2210,9780060014315,2002-08-20,352,,en-US,Kids Are Worth It!: Giving Your Child the Gift of Inner Discipline,
147,905,9780060080839,2004-05-11,352,,eng,After,
148,882,9780060081713,2005-09-20,128,,en-US,Mary Engelbreit's Mother Goose: One Hundred Best-Loved Verses,
149,873,9780060084387,2002-07-23,847,,eng,The Modern Mind: An Intellectual History of the 20th Century,
150,872,9780060084530,2012-10-23,288,,eng,Sharpe's Prey (Sharpe),
151,160,9780060085445,2002-12-03,357,,eng,She Went All the Way,
152,876,9780060085490,2002-07-30,354,,eng,Island,
153,895,9780060086206,2002-06-04,288,,eng,Planet of the Apes: The Fall,
154,895,9780060086213,2003-03-25,288,,eng,Planet of the Apes: Colony,
155,889,9780060086244,2003-05-27,528,,en-US,Last Chance Saloon,
156,907,9780060086633,2004-06-29,498,,eng,Barracuda 945 (Admiral Arnold Morgan),
157,873,9780060088743,2006-06-13,333,,eng,A Year in the Life of William Shakespeare: 1599,
158,2210,9780060090371,2007-01-23,640,,en-US,Lucy Sullivan Is Getting Married,
159,2210,9780060090388,2007-01-23,578,,eng,Rachel's Holiday (Walsh Family),
160,160,9780060092573,2002-11-05,266,,eng,The Terminal Man,
161,803,9780060092726,2005-08-30,337,,en-US,Criss Cross,
162,907,9780060093563,2003-11-25,360,,eng,Madam  Will You Talk?,
163,877,9780060093747,2003-04-01,176,,eng,The Art of the Novel,
164,907,9780060094416,2005-07-26,405,,eng,Satan's Tail (Dreamland),
165,907,9780060094423,2006-10-31,432,,eng,End Game (Dreamland),
166,882,9780060094935,2003-09-30,502,,eng,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),
167,882,9780060094966,2004-04-01,261,,eng,Truckers (Bromeliad Trilogy),
168,2204,9780060095277,2002-04-30,352,,eng,Fire Lover: A True Story,
169,2210,9780060096687,2004-08-03,400,,eng,Behaving Like Adults,
170,340,9780060098919,2002-10-01,6,,eng,The Great Gatsby,
171,803,9780060099459,2002-10-01,64,,eng,Merry Christmas  Amelia Bedelia,
172,864,9780060166496,1991-11-26,720,,eng,Back to Barbary Lane: The Tales of the City Omnibus (Tales of the City #4-6),
173,864,9780060175641,1998-04-21,176,,eng,Identity,
174,889,9780060183073,1992-01-01,407,,eng,The Third Chimpanzee: The Evolution & Future of the Human Animal,
175,864,9780060184124,2006-06-27,480,,eng,The Senator and the Socialite: The True Story of America's First Black Dynasty,
176,864,9780060192303,2001-08-21,288,,eng,There's a Spiritual Solution to Every Problem,
177,889,9780060192501,1998-11-01,198,,en-US,The Illustrated Alchemist: A Fable about Following Your Dream,
178,864,9780060192778,1998-10-21,368,,en-US,Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,
179,890,9780060193393,1999-06-10,201,,en-US,Body For Life: 12 Weeks to Mental and Physical Strength,
180,864,9780060194918,1999-10-06,399,,eng,Daughter of Fortune,
181,889,9780060225353,1992-12-31,64,,eng,Stanley,
182,882,9780060244163,1994-11-09,128,,eng,Betsy-Tacy and Tib (Betsy-Tacy),
183,882,9780060245603,2007-07-31,40,,en-US,Today I Feel Silly  Other Moods That Make My Day,
184,882,9780060248123,1995-06-15,392,,eng,Mrs. Piggle-Wiggle Treasury (Mrs. Piggle Wiggle #1-2),
185,882,9780060254926,2012-12-26,40,,eng,Where the Wild Things Are,
186,889,9780060255084,1989-01-01,216,,eng,We Were Not Like Other People,
187,882,9780060256579,2006-01-24,104,,eng,The Missing Piece Meets the Big O,
188,882,9780060256715,2006-01-24,112,,eng,The Missing Piece (The Missing Piece),
189,882,9780060256753,2013-09-24,112,,eng,Lafcadio  the Lion Who Shot Back,
190,889,9780060263195,1980-01-01,62,,eng,Sun  Moon  Star,
191,695,9780060277406,1999-03-19,128,,eng,The Secret Garden Cookbook: Recipes Inspired by Frances Hodgson Burnett's The Secret Garden,
192,882,9780060278427,1998-10-13,80,,eng,Laura's Album: A Remembrance Scrapbook of Laura Ingalls Wilder,
193,543,9780060392888,2001-05-22,430,,eng,The Dirt: Confessions of the World's Most Notorious Rock Band,
194,907,9780060502959,2003-11-25,400,,eng,The Moonspinners,
195,873,9780060504083,2003-04-15,264,,eng,Small Wonder,
196,880,9780060506049,2002-11-26,272,,eng,Worlds Enough & Time: Five Tales of Speculative Fiction,
197,907,9780060506988,2002-02-05,535,,eng,We Were Soldiers Once ... and Young (Ia Drang - the Battle That Changed the War in Vietnam),
198,873,9780060507275,2003-04-01,272,,en-US,Household Saints,
199,873,9780060507404,2002-09-03,288,,en-US,The Cheese Monkeys,
200,880,9780060507770,2002-08-20,176,,eng,The Last Hero (Discworld #27; Rincewind),
201,911,9780060509057,2002-11-05,400,,eng,Travels,
202,160,9780060510855,2003-01-28,928,,eng,Caesar (Masters of Rome),
203,2140,9780060510862,2003-09-02,278,,eng,The Forever War (The Forever War),
204,803,9780060511067,2003-04-15,64,,eng,Amelia Bedelia Goes Camping,
205,160,9780060511104,2005-10-25,416,,eng,The Secret Sister,
206,803,9780060511111,2005-01-18,64,,eng,Amelia Bedelia Helps Out,
207,160,9780060511135,2006-10-31,448,,eng,Whirlpool,
208,803,9780060511142,2004-06-29,64,,eng,Teach Us  Amelia Bedelia,
209,873,9780060512187,2002-09-24,368,,eng,The Beauty Myth,
210,160,9780060512804,2002-11-01,1139,,eng,Cryptonomicon,
211,885,9780060513061,2002-10-07,176,,eng,A Light in the Attic,
212,2204,9780060515225,2006-09-26,360,,eng,Fragile Things: Short Fictions and Wonders,
213,873,9780060516055,2003-01-07,186,,eng,What Went Wrong? The Clash Between Islam & Modernity in the Middle East,
214,160,9780060517618,2003-11-25,384,,eng,The Lady in Question (Effingtons),
215,161,9780060518516,2002-12-01,416,,eng,The Hand of Dinotopia,
216,877,9780060518653,2004-02-17,321,,eng,Letters from the Earth: Uncensored Writings,
217,872,9780060519131,2012-07-10,404,,en-US,Savannah Blues (Weezie and Bebe Mysteries #1),
218,878,9780060519568,2006-03-01,439,,eng,Touching Darkness (Midnighters),
219,645,9780060519599,2007-02-06,384,,eng,Blue Noon (Midnighters),
220,864,9780060520595,2005-10-04,432,,eng,Tête-à-Tête: Simone de Beauvoir and Jean-Paul Sartre,
221,803,9780060521226,2003-04-15,90,,eng,The Whipping Boy,
222,872,9780060521998,2003-01-07,286,,eng,The Innovator's Dilemma: The Revolutionary Book that Will Change the Way You Do Business,
223,160,9780060524395,2006-07-25,416,,eng,Ohio Class (Silent Service),
224,161,9780060524937,2003-03-01,267,,eng,A Nose for Murder (Jack and Jamie),
225,161,9780060524944,2004-01-01,304,,eng,Murder Unleashed (Jack and Jamie),
226,160,9780060524951,2004-11-30,304,,eng,To Collar a Killer (Jack and Jamie),
227,900,9780060525101,2003-06-03,320,,eng,Happiness,
228,2210,9780060525118,2005-12-27,345,,eng,Size 12 Is Not Fat (Heather Wells),
229,2210,9780060525125,2006-11-28,344,,eng,Size 14 Is Not Fat Either (Heather Wells),
230,898,9780060527983,2004-03-30,142,,en-US,Warrior of the Light,
231,898,9780060527990,2006-07-03,205,,eng,The Devil and Miss Prym (On the Seventh Day),
232,877,9780060528874,2003-06-03,352,,eng,The Wapshot Chronicle,
233,868,9780060529574,2006-01-03,368,,en-US,The Big Bing: Black Holes of Time Management  Gaseous Executive Bodies  Exploding Careers  and Other Theories on the Origins of the Business Universe,
234,864,9780060530488,2006-08-22,352,,eng,Sharpe's Fury (Sharpe),
235,882,9780060530839,2003-11-04,112,,en-US,The Lion  the Witch and the Wardrobe,
236,907,9780060534042,2003-09-30,436,,eng,Kisscut (Grant County),
237,864,9780060534059,2004-07-27,422,,eng,A Faint Cold Fear (Grant County),
238,1664,9780060535032,2004-04-27,408,,eng,City of the Beasts (Eagle and Jaguar),
239,877,9780060535117,2003-07-08,464,,eng,Walt Whitman: A Life,
240,882,9780060535261,2004-06-01,340,,eng,Brave New World and Brave New World Revisited,
241,1038,9780060539092,2004-08-17,592,,eng,How to Make Love Like a Porn Star: A Cautionary Tale,
242,607,9780060539160,2006-04-25,496,,eng,Rough Crossings: Britain  the Slaves and the American Revolution,
243,911,9780060539252,2003-07-29,672,,en-US,The Outsider,
244,880,9780060539825,2003-07-29,224,,eng,Burning Chrome (Sprawl #0),
245,2204,9780060540906,2006-07-25,368,,eng,Dead Wrong (Joanna Brady),
246,875,9780060540944,2004-01-01,650,,eng,1421: The Year China Discovered America,
247,889,9780060541439,2010-12-21,322,,eng,13 Little Blue Envelopes (Little Blue Envelope #1),
248,161,9780060541811,2003-10-28,327,,eng,The Andromeda Strain (Andromeda),
249,161,9780060541835,2003-10-28,442,,eng,Congo,
250,909,9780060541873,2006-07-25,210,,eng,Only You Can Save Mankind (Johnny Maxwell),
251,803,9780060542382,2012-12-26,96,,eng,Amelia Bedelia 50th Anniversary Library: Amelia Bedelia  Amelia Bedelia and the Surprise Shower  and Play Ball  Amelia Bedelia,
252,882,9780060543495,2005-10-18,192,,eng,Lizabeth's Story (The Girls of Lighthouse Lane),
253,882,9780060543525,2006-03-14,208,,eng,Amanda's Story (The Girls of Lighthouse Lane),
254,2210,9780060544881,2005-04-05,912,,eng,Bradbury Stories: 100 of His Most Celebrated Tales,
255,864,9780060545611,2006-02-28,784,,eng,With No One as Witness (Inspector Lynley),
256,864,9780060545628,2006-10-17,560,,eng,What Came Before He Shot Her (Inspector Lynley),
257,864,9780060545642,2003-05-27,199,,en-US,My Invented Country: A Nostalgic Journey Through Chile,
258,873,9780060545840,2006-02-21,384,,en-US,The Bradbury Chronicles: The Life of Ray Bradbury,
259,882,9780060546571,2005-01-18,240,,eng,Three Rotten Eggs (The Hamlet Chronicles),
260,645,9780060548285,2003-05-01,417,,eng,The Wicked Day (Arthurian Saga),
261,1038,9780060554736,2005-09-06,464,,en-US,The Game: Penetrating the Secret Society of Pickup Artists,
262,882,9780060556501,2004-09-21,48,,eng,The Lion  the Witch and the Wardrobe (Chronicles of Narnia),
263,880,9780060556525,2003-10-21,416,,eng,Gold: The Final Science Fiction Collection,
264,874,9780060556570,2003-04-29,405,,eng,The Red Queen: Sex and the Evolution of Human Nature,
265,82,9780060557560,2006-08-29,399,,en-US,All Aunt Hagar's Children: Stories,
266,2210,9780060557812,2003-09-02,370,,eng,Neverwhere (London Below),
267,2204,9780060559144,2006-01-03,422,,eng,Gentlemen and Players,
268,160,9780060561185,2006-11-28,384,,eng,The Prince Kidnaps a Bride (Lost Princesses),
269,872,9780060564421,2004-02-03,495,,eng,Nimitz Class (Admiral Arnold Morgan),
270,2210,9780060564780,2007-01-02,400,,en-US,The Kindness of Strangers,
271,896,9780060565084,2006-03-28,7,,eng,These Happy Golden Years (Little House),
272,896,9780060565091,2006-06-13,3,,eng,The First Four Years (Little House),
273,868,9780060566104,2004-11-02,368,,eng,Built to Last: Successful Habits of Visionary Companies,
274,864,9780060566685,2004-06-15,321,,eng,Fluke: Or  I Know Why the Winged Whale Sings,
275,880,9780060567231,2010-03-30,296,,eng,Lord of Light,
276,877,9780060570583,2004-04-13,336,,eng,The Perennial Philosophy,
277,873,9780060572006,2006-10-10,419,,eng,A Crack in the Edge of the World,
278,873,9780060572150,2005-04-05,257,,eng,Truth and Beauty,
279,882,9780060572341,2014-02-18,192,,eng,Where the Sidewalk Ends: Poems and Drawings,
280,907,9780060572969,2004-07-01,416,,en-US,Dead Witch Walking (The Hollows #1),
281,907,9780060572976,2005-01-25,453,,eng,The Good  the Bad  and the Undead (The Hollows),
282,907,9780060572990,2005-06-28,501,,eng,Every Which Way But Dead (The Hollows),
283,872,9780060574215,2012-04-03,368,,eng,Men Are from Mars  Women Are from Venus,
284,645,9780060575816,2004-08-17,311,,en-US,Sabriel (Abhorsen #1),
285,606,9780060577049,2006-01-03,288,,eng,Slouching Toward Nirvana,
286,160,9780060578114,2005-09-27,385,,eng,Cat Cross Their Graves (Joe Grey),
287,160,9780060578121,2006-10-01,375,,eng,Cat Breaking Free (Joe Grey),
288,1038,9780060580339,2004-04-27,416,,en-US,Slider,
289,882,9780060580810,2006-05-02,40,,eng,Cookies: Bite-Size Life Lessons,
290,160,9780060581060,2005-03-29,280,,eng,I Dreamed I Married Perry Mason (A Cece Caruso Mystery),
291,872,9780060582500,2006-09-05,448,,en-US,The Black Dahlia Files: The Mob  the Mogul  and the Murder That Transfixed Los Angeles,
292,696,9780060582548,2004-01-20,5,,eng,Matilda,
293,2210,9780060583316,2015-05-26,384,,en-US,Like A Charm,
294,907,9780060584023,2005-09-27,374,,eng,Metro Girl (Alex Barnaby),
295,882,9780060584030,2006-10-03,312,,eng,Motor Mouth (Alex Barnaby),
296,160,9780060584085,2006-02-28,372,,eng,Her Master and Commander (Just Ask Reeves),
297,2210,9780060584757,2001-02-01,416,,eng,Mystic River,
298,873,9780060586379,2004-08-31,848,,en-US,The Way the Crow Flies,
299,877,9780060586546,2004-03-02,512,,eng,Great Short Works of Herman Melville,
300,909,9780060586904,2006-09-01,352,,eng,Measle and the Dragodon,
301,882,9780060587031,2006-09-26,64,,en-US,The Day I Swapped My Dad for Two Goldfish,
302,907,9780060589462,2006-04-25,540,,eng,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus),
303,642,9780060590154,2004-09-28,176,,eng,Ulysses S. Grant: The Unlikely Hero,
304,2204,9780060590277,2006-03-21,387,,en-US,A Dirty Job (Grim Reaper #1),
305,2204,9780060590291,2007-01-16,328,,eng,You Suck (A Love Story),
306,886,9780060591717,2004-09-07,432,,spa,El reino del dragón de oro,
307,888,9780060593087,2004-09-21,927,,eng,Quicksilver (The Baroque Cycle),
308,160,9780060593193,2005-05-24,384,,eng,When We Meet Again (Effingtons),
309,160,9780060593209,2005-10-25,384,,eng,Let It Be Love (Effingtons),
310,873,9780060593247,2006-12-12,400,,eng,Every Book Its Reader: The Power of the Printed Word to Stir the World,
311,160,9780060593636,2005-03-01,384,,eng,Flirting With Danger (Samantha Jellicoe),
312,905,9780060594343,2004-07-06,240,,en-US,Goat Girls (Weetzie Bat #2-3),
313,905,9780060594350,2004-07-06,304,,en-US,Beautiful Boys (Weetzie Bat #4-5),
314,873,9780060594527,2004-06-15,241,,eng,Lost Horizon,
315,877,9780060595180,2004-05-04,187,,eng,The Doors of Perception & Heaven and Hell,
316,160,9780060595364,2004-08-31,384,,eng,Since You're Leaving Anyway  Take Out the Trash (Domestic Equalizers),
317,882,9780060596385,2006-09-26,569,,eng,Abarat: Days of Magic  Nights of War,
318,873,9780060598617,2004-06-15,400,,eng,Outposts: Journeys to the Surviving Relics of the British Empire,
319,907,9780060598808,2006-10-31,228,,eng,Thanksgiving,
320,907,9780060598822,2005-11-29,219,,eng,Manhunt,
321,907,9780060598846,2005-02-01,244,,eng,Love Overboard,
322,864,9780060598853,2014-02-25,234,,eng,Back to the Bedroom (Elsie Hawkins),
323,907,9780060598877,2006-07-25,234,,eng,Smitten (Elsie Hawkins),
324,864,9780060598891,2011-11-29,249,,eng,The Rocky Road to Romance (Elsie Hawkins),
325,143,9780060598969,2005-05-31,188,,eng,Thomas Jefferson: Author of America,
326,642,9780060598976,2006-10-17,256,,eng,Muhammad: A Prophet for Our Time,
327,898,9780060609177,2015-04-07,160,,en-US,Meeting Jesus Again for the First Time: The Historical Jesus and the Heart of Contemporary Faith,
328,898,9780060609191,2015-04-07,321,,en-US,Reading the Bible Again for the First Time: Taking the Bible Seriously but Not Literally,
329,898,9780060622138,2009-09-29,272,,eng,Shadow of the Almighty: The Life and Testament of Jim Elliot,
330,898,9780060645892,2002-08-20,256,,eng,The Dance of the Dissident Daughter,
331,898,9780060652852,1996-01-05,176,,eng,Readings for Meditation and Reflection,
332,882,9780060652890,2001-03-06,224,,eng,The Screwtape Letters,
333,898,9780060652920,2015-04-21,227,,eng,Mere Christianity,
334,898,9780060667412,1995-06-28,192,,eng,Embracing the Love of God: The Path and Promise of Christian Life,
335,898,9780060677015,1997-05-09,272,,eng,The Rise of Christianity,
336,873,9780060722296,2005-08-02,512,,eng,The Falls,
337,873,9780060723514,2004-05-25,187,,eng,Mutant Message Down Under,
338,2204,9780060723934,2007-07-24,288,,en-US,Crooked Little Vein,
339,2204,9780060724290,2007-01-23,512,,eng,The Collected Poetry  1968-1998,
340,889,9780060724504,2005-08-01,238,,eng,Ready or Not (All-American Girl),
341,882,9780060724917,2006-02-07,352,,eng,A Little House Traveler: Writings from Laura Ingalls Wilder's Journeys Across America,
342,882,9780060725143,2004-12-28,316,,eng,Darkest Hour (The Mediator),
343,877,9780060726461,2004-07-06,768,,eng,Great Short Works of Fyodor Dostoevsky,
344,898,9780060727536,2003-10-07,310,,eng,Cash,
345,898,9780060727635,2004-06-29,1072,,eng,The Collected Letters of C.S. Lewis  Volume 1: Family Letters  1905-1931,
346,873,9780060730550,2004-02-03,218,,eng,Touching the Void: The True Story of One Man's Miraculous Survival,
347,898,9780060730673,2004-12-14,256,,eng,Buddhism: A Concise Introduction,
348,907,9780060731250,2005-03-01,304,,eng,The Burglar Who Liked to Quote Kipling (Bernie Rhodenbarr),
349,2204,9780060731304,2006-05-09,456,,eng,Anybody Out There? (Walsh Family),
350,907,9780060731434,2005-07-26,311,,eng,The Burglar Who Painted Like Mondrian (Bernie Rhodenbarr),
351,907,9780060731441,2005-10-25,384,,eng,The Burglar Who Traded Ted Williams (Bernie Rhodenbarr),
352,160,9780060732295,2006-06-27,320,,eng,Dogged Pursuit (Jack and Jamie),
353,877,9780060732608,2018-03-06,256,,eng,Ariel: The Restored Edition,
354,896,9780060732981,2004-08-31,1,,eng,The Neil Gaiman Audio Collection,
355,803,9780060733032,2005-02-15,147,,eng,The Zebra Wall,
356,2210,9780060733353,2005-06-14,815,,en-US,The Confusion (The Baroque Cycle #2),
357,905,9780060734015,2008-07-01,191,,en-US,Bridge to Terabithia,
358,889,9780060735258,2006-09-01,292,,eng,After the Wreck  I Picked Myself Up  Spread My Wings  and Flew Away,
359,882,9780060735418,2004-06-01,300,,eng,Bloodsucking Fiends (A Love Story),
360,1511,9780060735425,2004-05-25,256,,eng,Practical Demonkeeping (Pine Cove),
361,873,9780060735449,2004-05-25,325,,eng,Island of the Sequined Love Nun,
362,2210,9780060735456,2004-05-25,304,,en-US,The Lust Lizard of Melancholy Cove (Pine Cove #2),
363,905,9780060736255,2004-07-06,128,,eng,Weetzie Bat (Weetzie Bat),
364,881,9780060736958,2005-01-25,5,,eng,Love Overboard,
365,882,9780060737047,2006-04-25,352,,en-US,Behind the Curtain (Echo Falls #2),
366,881,9780060738259,2004-08-31,5,,eng,The Rocky Road to Romance (Elsie Hawkins),
367,909,9780060739423,2004-06-01,224,,eng,Catherine  Called Birdy,
368,907,9780060739683,2005-01-25,352,,eng,The Last Innocent Man,
369,873,9780060740450,2004-01-20,458,,eng,One Hundred Years of Solitude,
370,2209,9780060741044,2005-05-03,239,,eng,The Dance of Anger,
371,877,9780060741877,2005-07-05,323,,eng,Alas  Babylon,
372,803,9780060742362,2006-03-28,40,,en-US,Lilly's Big Day,
373,82,9780060744878,2006-10-24,320,,eng,The Pursuit of Happyness,
374,2210,9780060745905,2004-03-02,409,,en-US,Wicked: The Life and Times of the Wicked Witch of the West,
375,864,9780060746872,2004-08-03,256,,eng,Crimes Against Nature: How George W. Bush and His Corporate Pals Are Plundering the Country and Hijacking Our Democracy,
376,2210,9780060747220,2006-09-26,352,,eng,Son of a Witch (The Wicked Years),
377,803,9780060747459,2006-05-09,400,,eng,Conrad's Fate (Chrestomanci),
378,907,9780060747473,2004-11-30,373,,eng,This Rough Magic,
379,907,9780060747480,2004-11-30,384,,eng,Airs Above the Ground,
